time,power
2021-12-28 00:33:20,167.38
2021-12-28 00:33:30,167.4
2021-12-28 00:33:40,167.4
2021-12-28 00:33:50,167.4
2021-12-28 00:34:00,167.41
2021-12-28 00:34:10,167.41
2021-12-28 00:34:20,167.43
2021-12-28 00:34:30,167.43
2021-12-28 00:34:40,167.42
2021-12-28 00:34:50,167.44
2021-12-28 00:35:00,167.45
2021-12-28 00:35:10,167.43
2021-12-28 00:35:20,167.45
2021-12-28 00:35:30,167.44
2021-12-28 00:35:40,167.44
2021-12-28 00:35:50,167.46
2021-12-28 00:36:00,167.47
2021-12-28 00:36:10,167.47
2021-12-28 00:36:20,167.47
2021-12-28 00:36:30,167.47
2021-12-28 00:36:40,167.47
2021-12-28 00:36:50,167.49
2021-12-28 00:37:00,167.5
2021-12-28 00:37:10,167.51
2021-12-28 00:37:20,167.51
2021-12-28 00:37:30,167.51
2021-12-28 00:37:40,167.51
2021-12-28 00:37:50,167.53
2021-12-28 00:38:00,167.52
2021-12-28 00:38:10,167.52
2021-12-28 00:38:20,167.52
2021-12-28 00:38:30,167.55
2021-12-28 00:38:40,167.55
2021-12-28 00:38:50,167.55
2021-12-28 00:39:00,167.54
2021-12-28 00:39:10,167.54
2021-12-28 00:39:20,167.56
2021-12-28 00:39:30,167.56
2021-12-28 00:39:40,167.57
2021-12-28 00:39:50,167.58
2021-12-28 00:40:00,167.56
2021-12-28 00:40:10,167.58
2021-12-28 00:40:20,167.6
2021-12-28 00:40:30,167.59
2021-12-28 00:40:40,167.6
2021-12-28 00:40:50,167.58
2021-12-28 00:41:00,167.6
2021-12-28 00:41:10,167.6
2021-12-28 00:41:20,167.61
2021-12-28 00:41:30,167.62
2021-12-28 00:41:40,167.61
2021-12-28 00:41:50,167.63
2021-12-28 00:42:00,167.63
2021-12-28 00:42:10,167.63
2021-12-28 00:42:20,167.63
2021-12-28 00:42:30,167.63
2021-12-28 00:42:40,167.63
2021-12-28 00:42:50,167.62
2021-12-28 00:43:00,167.63
2021-12-28 00:43:10,167.63
2021-12-28 00:43:20,167.64
2021-12-28 00:43:30,167.65
2021-12-28 00:43:40,167.65
2021-12-28 00:43:50,167.66
2021-12-28 00:44:00,167.67
2021-12-28 00:44:10,167.66
2021-12-28 00:44:20,167.66
2021-12-28 00:44:30,167.67
2021-12-28 00:44:40,167.68
2021-12-28 00:44:50,167.67
2021-12-28 00:45:00,167.68
2021-12-28 00:45:10,167.68
2021-12-28 00:45:20,167.68
2021-12-28 00:45:30,167.7
2021-12-28 00:45:40,167.71
2021-12-28 00:45:50,167.73
2021-12-28 00:46:00,167.72
2021-12-28 00:46:10,167.72
2021-12-28 00:46:20,167.72
2021-12-28 00:46:30,167.7
2021-12-28 00:46:40,167.71
2021-12-28 00:46:50,167.72
2021-12-28 00:47:00,167.71
2021-12-28 00:47:10,167.72
2021-12-28 00:47:20,167.72
2021-12-28 00:47:30,167.73
2021-12-28 00:47:40,167.74
2021-12-28 00:47:50,167.74
2021-12-28 00:48:00,167.73
2021-12-28 00:48:10,167.75
2021-12-28 00:48:20,167.75
2021-12-28 00:48:30,167.75
2021-12-28 00:48:40,167.76
2021-12-28 00:48:50,167.77
2021-12-28 00:49:00,167.77
2021-12-28 00:49:10,167.77
2021-12-28 00:49:20,167.77
2021-12-28 00:49:30,167.8
2021-12-28 00:49:40,167.8
2021-12-28 00:49:50,167.8
2021-12-28 00:50:00,167.81
2021-12-28 00:50:10,167.81
2021-12-28 00:50:20,167.82
2021-12-28 00:50:30,167.81
2021-12-28 00:50:40,167.84
2021-12-28 00:50:50,167.85
2021-12-28 00:51:00,167.85
2021-12-28 00:51:10,167.86
2021-12-28 00:51:20,167.86
2021-12-28 00:51:30,167.85
2021-12-28 00:51:40,167.85
2021-12-28 00:51:50,167.86
2021-12-28 00:52:00,167.87
2021-12-28 00:52:10,167.88
2021-12-28 00:52:20,167.88
2021-12-28 00:52:30,167.89
2021-12-28 00:52:40,167.89
2021-12-28 00:52:50,167.89
2021-12-28 00:53:00,167.91
2021-12-28 00:53:10,167.91
2021-12-28 00:53:20,167.91
2021-12-28 00:53:30,167.9
2021-12-28 00:53:40,167.91
2021-12-28 00:53:50,167.92
2021-12-28 00:54:00,167.92
2021-12-28 00:54:10,167.93
2021-12-28 00:54:20,167.92
2021-12-28 00:54:30,167.94
2021-12-28 00:54:40,167.94
2021-12-28 00:54:50,167.95
2021-12-28 00:55:00,167.95
2021-12-28 00:55:10,167.95
2021-12-28 00:55:20,167.97
2021-12-28 00:55:30,167.95
2021-12-28 00:55:40,167.96
2021-12-28 00:55:50,167.98
2021-12-28 00:56:00,167.99
2021-12-28 00:56:10,167.98
2021-12-28 00:56:20,167.98
2021-12-28 00:56:30,168.0
2021-12-28 00:56:40,168.01
2021-12-28 00:56:50,168.0
2021-12-28 00:57:00,168.0
2021-12-28 00:57:10,168.0
2021-12-28 00:57:20,168.01
2021-12-28 00:57:30,168.02
2021-12-28 00:57:40,168.02
2021-12-28 00:57:50,168.02
2021-12-28 00:58:00,168.04
2021-12-28 00:58:10,168.06
2021-12-28 00:58:20,168.07
2021-12-28 00:58:30,168.06
2021-12-28 00:58:40,168.06
2021-12-28 00:58:50,168.07
2021-12-28 00:59:00,168.07
2021-12-28 00:59:10,168.07
2021-12-28 00:59:20,168.08
2021-12-28 00:59:30,168.1
2021-12-28 00:59:40,168.09
2021-12-28 00:59:50,168.09
2021-12-28 01:00:00,168.1
2021-12-28 01:00:10,168.09
2021-12-28 01:00:20,168.11
2021-12-28 01:00:30,168.12
2021-12-28 01:00:40,168.12
2021-12-28 01:00:50,168.12
2021-12-28 01:01:00,168.13
2021-12-28 01:01:10,168.14
2021-12-28 01:01:20,168.13
2021-12-28 01:01:30,168.14
2021-12-28 01:01:40,168.16
2021-12-28 01:01:50,168.15
2021-12-28 01:02:00,168.14
2021-12-28 01:02:10,168.16
2021-12-28 01:02:20,168.16
2021-12-28 01:02:30,168.17
2021-12-28 01:02:40,168.18
2021-12-28 01:02:50,168.18
2021-12-28 01:03:00,168.18
2021-12-28 01:03:10,168.2
2021-12-28 01:03:20,168.19
2021-12-28 01:03:30,168.19
2021-12-28 01:03:40,168.2
2021-12-28 01:03:50,168.2
2021-12-28 01:04:00,168.21
2021-12-28 01:04:10,168.21
2021-12-28 01:04:20,168.23
2021-12-28 01:04:30,168.23
2021-12-28 01:04:40,168.24
2021-12-28 01:04:50,168.25
2021-12-28 01:05:00,168.24
2021-12-28 01:05:10,168.26
2021-12-28 01:05:20,168.27
2021-12-28 01:05:30,168.27
2021-12-28 01:05:40,168.28
2021-12-28 01:05:50,168.28
2021-12-28 01:06:00,168.29
2021-12-28 01:06:10,168.29
2021-12-28 01:06:20,168.29
2021-12-28 01:06:30,168.3
2021-12-28 01:06:40,168.31
2021-12-28 01:06:50,168.32
2021-12-28 01:07:00,168.32
2021-12-28 01:07:10,168.31
2021-12-28 01:07:20,168.32
2021-12-28 01:07:30,168.33
2021-12-28 01:07:40,168.34
2021-12-28 01:07:50,168.33
2021-12-28 01:08:00,168.34
2021-12-28 01:08:10,168.36
2021-12-28 01:08:20,168.36
